uid,iid,rating,timestamp
899,135,2.0,877833712
760,180,5.0,876190072
423,257,2.0,880858792
888,66,2.0,880182541
692,663,2.0,875482689
636,470,2.0,882903822
773,226,5.0,888557383
338,72,3.0,891035003
845,1205,3.0,883948989
658,135,5.0,891331874
931,1572,4.0,891249239
436,300,3.0,881002067
260,686,5.0,890455020
584,508,4.0,891283000
542,185,3.0,877550660
568,457,2.0,879794498
193,529,4.0,879521167
611,603,4.0,875325256
641,63,5.0,885602482
916,311,2.0,882910627
229,925,3.0,880485489
245,446,3.0,884922714
773,193,3.0,888555998
747,227,3.0,879454687
391,490,5.0,891039049
785,195,4.0,882843683
217,7,3.0,881288574
268,193,5.0,891448951
542,198,4.0,875663056
932,99,5.0,874853927
621,177,4.0,882592421
879,1477,3.0,880242547
243,408,4.0,880605294
287,317,4.0,886374316
379,257,4.0,885477742
730,132,1.0,886184852
720,238,4.0,877147007
176,507,4.0,880130825
37,126,2.0,892429460
171,462,4.0,875537502
845,380,4.0,883950311
326,43,3.0,887745840
737,312,5.0,892938181
638,282,4.0,891239913
710,315,4.0,889911048
333,1009,5.0,891545108
101,521,3.0,888803487
925,312,3.0,888351622
541,186,4.0,886533395
654,210,3.0,887428334
726,194,4.0,883710375
794,131,3.0,883249522
58,686,1.0,888206764
384,143,3.0,879443102
210,1024,3.0,879461394
269,1008,5.0,876954522
449,641,4.0,882397939
788,1006,4.0,880332215
140,294,5.0,884585039
495,96,1.0,876066848
290,635,4.0,874834799
551,283,3.0,879222071
242,6,3.0,879987362
282,203,4.0,879298239
703,271,5.0,891397015
837,493,4.0,887066644
540,89,4.0,883866093
681,558,4.0,888522837
747,47,4.0,879455083
419,474,4.0,891357162
717,688,4.0,883348355
109,375,2.0,886989340
428,513,3.0,882385243
150,9,5.0,879524921
494,641,4.0,888635050
780,287,2.0,879633862
338,230,2.0,891035180
499,513,5.0,883873941
633,136,3.0,875728834
261,368,2.0,879791160
9,301,4.0,877886162
405,41,5.0,879445936
499,1468,1.0,883876224
453,326,3.0,881958428
324,767,3.0,891479564
362,205,2.0,891496587
180,1324,1.0,878962816
245,615,5.0,884922475
631,227,3.0,879457157
115,263,3.0,876452186
125,327,5.0,887853735
93,736,4.0,891723459
248,78,5.0,879572777
307,99,5.0,887736797
804,147,2.0,881695911
565,160,4.0,881651097
657,85,4.0,875147873
711,450,5.0,874956872
404,392,4.0,885547314
115,269,3.0,879864042
641,814,4.0,892241051
352,330,4.0,891401992
681,691,3.0,888519207
300,268,5.0,882075432
899,1027,2.0,877833393
234,236,4.0,889655435
290,281,4.0,874833788
103,299,3.0,888442275
851,150,4.0,891036922
59,210,4.0,883327493
441,1066,3.0,883388576
870,194,5.0,888193274
585,567,3.0,884061623
694,301,4.0,888805836
715,948,3.0,879796718
827,1671,2.0,891037722
714,264,5.0,875964105
312,88,5.0,891014373
275,222,5.0,874790773
285,420,1.0,889651848
451,211,2.0,885490812
14,117,1.0,879456381
313,868,4.0,877891681
938,404,4.0,880261450
710,314,4.0,886030353
456,214,4.0,882398002
632,565,3.0,877212173
298,1505,4.0,878192680
560,734,3.0,885809712
150,429,4.0,879528418
311,492,5.0,891698365
290,121,3.0,874834289
482,19,2.0,878952993
787,552,3.0,880869687
895,951,4.0,887159012
274,0,4.0,875154310
539,8,5.0,882156965
900,88,3.0,877288929
542,701,2.0,877550399
275,257,5.0,874786337
720,126,5.0,877140409
302,475,3.0,879485352
341,872,3.0,874984068
620,196,4.0,885596884
404,1554,1.0,885549045
750,116,4.0,889132269
307,69,4.0,887737244
41,14,4.0,881105633
479,212,5.0,891208492
134,324,4.0,879857575
6,366,5.0,891350810
268,506,4.0,891448800
453,492,2.0,888267617
789,107,3.0,884462415
730,206,4.0,886182827
572,9,4.0,885843818
757,383,5.0,881979788
43,152,4.0,878347234
901,245,1.0,879465073
144,379,3.0,885557699
471,577,5.0,892790952
310,366,3.0,884365780
692,38,3.0,875482396
193,603,3.0,879546498
659,88,3.0,891199965
415,1040,3.0,886319408
457,123,4.0,886394822
108,355,4.0,880578711
452,226,3.0,888207162
243,89,4.0,880607684
449,257,4.0,882216108
698,869,3.0,879147814
896,78,5.0,879994113
714,267,4.0,875961674
806,68,5.0,892528110
285,21,4.0,877532889
600,472,3.0,876347665
452,940,2.0,877561613
278,481,4.0,875306613
325,506,2.0,879875873
900,442,3.0,877287910
536,706,4.0,886031576
540,475,5.0,883866007
908,165,5.0,891920166
377,576,2.0,880333995
373,30,5.0,880396659
204,299,3.0,888284245
939,346,3.0,884801024
888,1427,3.0,880179757
343,277,3.0,884900454
372,99,3.0,877100199
772,69,3.0,888538810
320,204,5.0,879440109
360,177,5.0,879441462
324,153,3.0,891478480
321,0,2.0,887314119
274,415,3.0,880314991
320,286,3.0,879438857
116,251,3.0,881010322
508,301,5.0,883590443
544,327,4.0,879898301
787,21,5.0,880868513
605,134,5.0,880926245
206,1435,3.0,878191574
846,201,4.0,878940255
238,752,5.0,889179478
59,8,5.0,883326399
289,256,4.0,880731518
121,214,4.0,879270676
726,566,2.0,883713388
888,654,4.0,880178224
536,484,3.0,886031576
785,142,4.0,882843039
400,64,4.0,891033250
408,190,5.0,881107817
829,240,4.0,891464148
378,162,4.0,880740495
748,525,5.0,878847804
275,1300,4.0,885871474
401,409,1.0,876266985
882,115,5.0,891692786
720,683,4.0,877138200
270,39,1.0,885849558
263,209,5.0,886123415
896,924,5.0,879993739
290,1276,4.0,874834019
747,846,4.0,879454546
223,735,3.0,888082742
338,524,5.0,891032737
278,65,2.0,882146492
879,832,4.0,880167288
378,195,4.0,880525062
797,818,3.0,875295930
715,208,3.0,879795543
678,180,5.0,884487279
931,37,2.0,891251696
816,747,4.0,874815649
803,1243,2.0,879441132
335,287,3.0,877760521
388,673,2.0,880088900
167,279,4.0,884287580
297,90,2.0,884182932
710,85,5.0,886030557
888,434,4.0,880179536
537,734,3.0,877108785
526,646,5.0,879455654
845,497,4.0,883947861
504,590,4.0,889333676
789,565,3.0,885156618
326,392,3.0,887819507
567,490,2.0,877907126
789,89,2.0,885157440
921,216,3.0,891449993
747,401,2.0,879454476
681,848,2.0,888522699
204,303,3.0,888284313
664,233,3.0,884293610
150,25,3.0,879542252
477,402,2.0,889398645
473,704,3.0,887924619
832,666,1.0,875224381
621,95,5.0,882592449
398,1540,3.0,882510107
144,327,5.0,875270006
513,136,3.0,875318114
647,1227,3.0,884883149
844,1233,4.0,885409719
605,684,3.0,880923349
424,674,3.0,890347047
609,55,3.0,888703213
320,478,4.0,879438607
211,734,4.0,879304010
478,49,4.0,879460160
129,778,4.0,878537558
907,483,4.0,879722361
276,49,3.0,879543652
221,1335,2.0,877563998
523,927,4.0,884323551
520,753,3.0,885252562
12,185,4.0,890704999
389,712,4.0,879694259
675,301,5.0,892685224
682,324,2.0,893286346
157,227,5.0,880134296
89,606,5.0,891384673
388,185,2.0,880087435
18,309,4.0,885412063
471,755,4.0,875978922
302,263,3.0,879466214
738,175,1.0,886958938
12,566,1.0,882396955
81,126,2.0,878769777
345,52,1.0,875263501
459,311,4.0,882910837
22,214,2.0,874787116
667,332,3.0,881524020
552,654,4.0,879949289
127,602,5.0,879966839
173,1220,5.0,886514398
19,422,2.0,879669313
647,472,3.0,882211965
660,168,5.0,876017294
557,19,5.0,879436396
193,450,2.0,879527145
658,1167,4.0,891386641
276,1007,3.0,879543621
880,704,1.0,876537679
629,249,1.0,885666650
470,626,1.0,889827881
260,303,3.0,890454941
863,76,4.0,888891627
664,187,4.0,884293366
637,402,3.0,876695059
693,195,5.0,875727226
58,476,3.0,888203415
654,542,3.0,887474050
386,205,4.0,886483429
908,115,5.0,891920010
221,447,3.0,878183565
12,759,1.0,882396914
377,77,3.0,880056976
723,321,1.0,883757784
377,726,4.0,880055454
58,204,3.0,888204260
553,214,5.0,876550833
940,123,5.0,875048996
453,530,2.0,888266785
498,116,3.0,885599246
823,293,3.0,877021002
454,567,4.0,879112298
367,16,5.0,889783562
795,386,3.0,893047504
147,226,4.0,877399083
621,505,3.0,882670139
867,188,5.0,877109300
660,57,4.0,886841865
620,762,4.0,880738462
845,21,4.0,883948222
659,401,3.0,891201380
753,936,4.0,879451061
98,740,3.0,885678886
842,120,3.0,879444047
804,127,5.0,881694798
50,654,3.0,883498728
523,106,3.0,884628284
773,447,2.0,888557715
824,923,2.0,880756725
314,507,4.0,879799457
832,283,1.0,885328485
778,234,4.0,875502286
869,30,4.0,875680070
5,521,5.0,883601500
560,736,3.0,885810706
904,470,4.0,884983952
232,120,4.0,880190627
12,786,3.0,882141582
544,72,4.0,879900121
449,226,3.0,882398313
547,175,4.0,891044355
294,560,5.0,879518696
285,136,4.0,884203281
616,514,3.0,883788782
406,257,4.0,884197027
115,603,3.0,876454174
672,287,4.0,888787423
102,97,3.0,880420565
457,24,1.0,886394576
829,86,4.0,891462594
922,8,4.0,880387306
513,335,1.0,885180842
860,44,5.0,881274698
64,46,2.0,879216672
331,1010,3.0,887938631
233,159,2.0,892336119
863,965,4.0,888888994
59,505,5.0,883327441
889,207,5.0,882403007
532,25,3.0,879192035
773,1090,1.0,888558041
620,754,3.0,874965299
721,309,4.0,891279945
689,641,3.0,881179937
836,257,4.0,875721473
710,87,5.0,886030557
14,274,4.0,879455562
658,791,4.0,891384003
270,160,2.0,885849470
211,179,1.0,879303974
374,299,4.0,886621795
450,881,1.0,879012812
121,211,5.0,879270567
235,519,4.0,890116095
942,201,2.0,888639170
839,935,4.0,891203504
450,357,1.0,879012550
254,299,3.0,883215358
866,288,5.0,880077950
550,116,5.0,892782807
388,173,4.0,879991115
239,241,5.0,885775683
208,15,4.0,883417810
331,293,5.0,887916324
129,81,5.0,875802080
617,789,3.0,891309471
221,948,3.0,878183173
830,173,5.0,891354534
206,44,3.0,878104569
120,627,3.0,891389037
550,755,1.0,892784437
497,442,3.0,881958237
9,685,4.0,877886911
428,755,2.0,882386711
859,256,3.0,891733877
292,283,2.0,888905122
578,527,4.0,880951708
377,446,4.0,880056888
304,199,3.0,886324661
847,970,5.0,887043421
495,1285,2.0,876065382
692,76,2.0,875482860
942,569,1.0,888640125
407,287,4.0,889679791
440,404,3.0,891035507
750,247,5.0,889132413
63,299,3.0,879365314
492,482,5.0,884131534
591,194,4.0,882955863
698,494,3.0,878883113
760,14,5.0,876190314
269,739,5.0,876954062
880,1065,3.0,876538726
220,37,2.0,875246506
152,322,2.0,881370900
713,684,4.0,892777903
271,10,4.0,879455143
386,658,4.0,886480325
672,302,5.0,888787376
415,762,5.0,893212623
428,69,4.0,882386401
853,317,5.0,882813825
711,584,4.0,874730234
61,169,3.0,879373848
25,320,3.0,891347949
525,311,2.0,885682295
471,49,5.0,875978010
93,457,4.0,891722306
403,738,4.0,883790851
691,203,5.0,876953340
750,110,3.0,889132657
5,499,4.0,883601277
200,356,4.0,884111217
195,250,3.0,881251274
353,630,4.0,891217449
291,198,5.0,881105481
605,187,4.0,880924921
71,126,5.0,880037702
795,1406,3.0,893049362
183,78,3.0,889909551
19,933,4.0,879668783
307,321,2.0,887736408
262,434,4.0,891298914
477,1520,3.0,889397343
790,288,4.0,879448087
293,830,3.0,889242542
12,500,5.0,882398724
591,131,5.0,882955794
233,950,1.0,892334766
720,0,5.0,877137877
639,173,5.0,876067863
729,236,3.0,880310233
391,208,5.0,891038978
615,878,4.0,891224864
58,945,1.0,888206445
59,177,5.0,883326399
390,227,2.0,877399486
290,365,3.0,874868255
324,516,4.0,891478219
338,1152,4.0,891035035
202,293,2.0,880433398
37,444,2.0,892429399
5,31,4.0,883601311
832,645,5.0,875123427
471,366,5.0,892790953
47,602,4.0,879434607
769,476,4.0,875972259
90,30,5.0,891438875
68,234,3.0,882126048
449,89,4.0,887660650
880,132,4.0,876537718
186,662,3.0,879465242
604,324,2.0,879365219
517,9,3.0,876822744
63,450,2.0,889739490
626,122,3.0,879530305
158,1220,5.0,884027141
34,327,3.0,875459046
176,402,5.0,880131201
112,221,3.0,875076872
124,149,1.0,879454892
550,271,5.0,892775389
942,192,4.0,888639093
177,362,3.0,882824467
357,665,3.0,891269992
421,716,3.0,875130173
751,258,5.0,891208451
398,171,3.0,882342537
858,1314,4.0,885775251
891,421,1.0,886610996
89,432,3.0,891384611
498,250,5.0,882996735
898,430,1.0,884122645
180,1016,1.0,878962496
496,402,3.0,879310883
437,14,4.0,879868242
90,497,3.0,891439271
82,1040,4.0,880308909
829,553,5.0,891561999
781,679,1.0,891498865
681,166,2.0,888522101
652,380,2.0,880606620
830,143,5.0,891354815
803,193,4.0,879442490
879,300,4.0,880166557
893,688,3.0,880993390
115,332,2.0,876452054
353,519,3.0,891217811
893,862,5.0,881105162
397,501,3.0,875717717
641,1078,5.0,885605987
389,514,4.0,879694259
189,404,4.0,891626000
388,79,3.0,880614254
577,677,3.0,888957490
654,1010,3.0,887651060
180,1372,1.0,878962052
746,653,5.0,888639939
326,199,4.0,887747338
180,147,2.0,878963204
275,378,3.0,874792745
500,410,4.0,883348564
326,709,4.0,887747410
21,257,5.0,878886261
5,167,4.0,883602865
538,602,4.0,879787985
869,400,3.0,880584584
330,1193,3.0,877196444
147,97,3.0,877017714
499,303,2.0,883864749
251,13,4.0,891456876
337,133,5.0,879438536
415,476,4.0,892441480
915,30,3.0,880844789
0,7,1.0,875072484
812,265,2.0,883752660
321,312,5.0,887314417
248,596,2.0,879640436
94,6,5.0,879197329
259,271,3.0,890618349
478,31,3.0,879461354
871,684,4.0,888479348
591,630,3.0,882956624
896,428,5.0,879990587
450,325,4.0,879012431
456,185,5.0,882397575
875,285,5.0,879428072
248,178,5.0,879641140
324,209,2.0,891478796
495,841,2.0,876068249
320,427,4.0,879441336
832,25,1.0,875133661
473,169,4.0,887925620
327,622,3.0,885048801
114,126,5.0,881171760
388,1297,5.0,887868071
287,886,5.0,886372155
273,116,4.0,878945264
289,1012,2.0,880732131
915,240,4.0,880845368
478,454,4.0,889125853
216,16,3.0,889069903
654,318,3.0,888685879
545,285,2.0,885139580
814,189,5.0,878693381
485,844,4.0,879874995
386,177,3.0,886483824
373,978,3.0,880936113
756,1272,2.0,888467187
750,117,2.0,889298074
390,30,2.0,877399659
693,520,3.0,875730042
84,237,2.0,879453965
392,448,2.0,889731088
173,157,2.0,886514921
471,741,5.0,883903715
777,248,3.0,891233675
279,226,3.0,891702153
645,689,3.0,888528417
81,168,4.0,878769442
360,233,4.0,879441285
614,520,4.0,879448475
588,325,1.0,883352600
508,331,2.0,883590800
199,228,5.0,884129696
307,131,3.0,887737891
302,238,3.0,879484871
850,1013,3.0,874767408
506,318,3.0,889964074
200,1192,4.0,884111873
302,71,3.0,879485111
333,407,4.0,891547912
93,1043,4.0,891722555
58,211,4.0,888205463
681,208,3.0,888521381
891,464,4.0,886609295
300,238,2.0,882076682
386,1133,1.0,886481183
863,432,3.0,888887703
379,153,3.0,885478624
742,272,3.0,881278061
200,206,3.0,884111360
495,134,2.0,876066038
144,590,4.0,879161848
338,822,3.0,891035850
157,664,2.0,880134532
55,113,4.0,892683248
185,280,4.0,879023390
872,325,4.0,891392656
870,650,2.0,888193337
623,454,3.0,879793358
273,876,3.0,878944543
845,72,4.0,883949728
64,1043,3.0,879217002
663,179,4.0,876524641
169,875,3.0,886190449
471,825,3.0,883904224
647,248,3.0,882211348
341,843,3.0,874984789
654,467,3.0,887427681
750,754,4.0,889298116
535,188,5.0,882360143
304,450,3.0,886324817
428,825,3.0,882387139
55,41,4.0,892676933
942,372,3.0,888640275
404,639,1.0,885549589
523,1100,4.0,884635053
755,96,3.0,874829484
194,499,4.0,876617344
405,183,2.0,879792863
562,677,2.0,880506368
269,715,4.0,876955563
278,1046,4.0,892864663
270,55,3.0,885848559
10,190,4.0,891904270
652,505,2.0,880606619
614,331,2.0,879447585
532,121,1.0,879366118
868,1013,4.0,884493279
194,299,3.0,890588925
307,614,3.0,887739213
846,819,1.0,878939375
415,40,3.0,886319177
904,236,3.0,884983951
356,274,5.0,878951784
90,63,4.0,891439243
344,484,4.0,884992141
256,1471,2.0,880496943
654,395,2.0,887428507
795,747,5.0,892611979
270,184,3.0,885848448
733,96,4.0,891022993
628,97,5.0,880117254
737,190,4.0,875350086
324,22,5.0,891478276
676,741,4.0,889399139
560,57,3.0,885809654
151,370,4.0,882477356
193,71,3.0,879554100
294,403,4.0,879518378
209,516,4.0,887730342
199,81,5.0,884129656
592,279,3.0,875660194
536,212,4.0,886031830
930,507,4.0,891036696
829,660,4.0,891462594
749,268,4.0,879445755
125,339,5.0,887854982
436,704,4.0,880141335
122,482,4.0,879873020
542,575,4.0,877546306
654,1622,4.0,887428735
937,1151,3.0,891357106
467,14,4.0,875280518
606,486,4.0,883879213
165,242,3.0,886397827
520,231,3.0,886063553
347,408,4.0,886523710
422,281,4.0,891395448
457,63,4.0,886396005
300,757,3.0,882075242
631,509,5.0,879459738
757,566,4.0,881978016
24,478,5.0,885852569
422,325,4.0,891394874
889,662,4.0,882402949
262,878,2.0,891297416
233,201,3.0,892079585
266,653,5.0,878971902
129,417,5.0,875801631
436,746,4.0,880143167
278,740,5.0,875296891
3,257,5.0,892001374
654,1107,3.0,887427083
434,824,3.0,884133372
275,1198,4.0,888873674
863,508,5.0,888887944
307,237,5.0,887736843
103,330,3.0,888442140
180,279,4.0,878963381
486,139,3.0,883531085
769,249,5.0,875971902
220,683,4.0,875247454
849,418,5.0,883195394
616,446,4.0,883789386
546,293,1.0,891282757
80,274,4.0,876533657
18,312,2.0,885411792
668,207,2.0,891517215
7,143,5.0,879362286
200,28,3.0,884141053
542,442,4.0,874864857
436,189,3.0,880140154
188,819,1.0,893264782
12,159,4.0,882140070
86,322,3.0,879876256
935,288,5.0,886831769
879,355,4.0,880242475
209,48,3.0,891036116
757,535,2.0,880672747
855,321,4.0,891489593
416,259,3.0,879649779
745,88,4.0,885075243
473,6,5.0,887915414
932,664,1.0,874938878
378,442,4.0,880524640
795,1100,5.0,892690382
488,688,5.0,891447913
200,64,4.0,884113806
797,814,5.0,875295695
806,575,4.0,893081656
566,11,4.0,882426508
262,95,4.0,891298336
297,704,4.0,884182148
641,119,3.0,886206256
423,988,2.0,880859084
219,257,3.0,881197771
787,719,3.0,880870482
326,210,3.0,887818682
329,90,4.0,876547426
449,610,5.0,887135833
897,327,2.0,888294567
300,88,2.0,882076046
424,474,5.0,878737945
140,117,5.0,884585274
382,603,5.0,891193042
885,800,3.0,876034205
311,513,3.0,891698516
233,479,4.0,892078485
79,78,4.0,887401407
832,431,4.0,875132134
19,14,4.0,879667937
71,228,1.0,880037307
906,685,4.0,880159778
540,622,3.0,883874778
122,434,5.0,879809943
373,1133,4.0,880392846
624,422,4.0,891263760
424,668,3.0,878737908
832,366,3.0,875123359
362,741,2.0,891497076
566,513,5.0,882425701
659,602,4.0,891199182
638,510,4.0,891239240
91,962,5.0,875652981
624,596,2.0,891273801
415,630,3.0,886316295
850,827,2.0,875730482
882,10,2.0,891696824
931,187,3.0,891250142
3,360,5.0,892002353
523,76,3.0,884637095
17,284,5.0,880130333
200,11,4.0,884111269
932,86,4.0,874854723
400,500,2.0,891033184
785,457,3.0,882842195
906,184,4.0,880159801
428,240,3.0,882385934
882,236,3.0,891717963
560,505,3.0,885809146
692,545,1.0,875483234
586,287,4.0,892870992
344,284,5.0,884901701
689,11,4.0,881179631
832,760,2.0,879818719
428,379,3.0,882387576
386,30,3.0,886483330
59,132,4.0,883326893
553,431,4.0,876550491
895,1247,2.0,887160187
317,3,2.0,884497516
801,412,4.0,875986303
345,76,4.0,874950937
869,134,3.0,875680045
880,1027,3.0,876537056
253,173,5.0,886471720
114,31,5.0,881171348
163,471,5.0,889402071
542,194,4.0,874863155
91,321,3.0,890251700
222,124,3.0,891549294
217,711,3.0,877488902
846,498,4.0,878940013
838,219,3.0,875753029
254,447,3.0,883216544
451,490,4.0,875261100
881,293,4.0,879860936
392,576,4.0,889731437
566,182,4.0,882425701
392,1,4.0,887746206
496,1614,3.0,879310650
638,381,2.0,891239913
506,251,5.0,889966054
275,805,4.0,874787467
621,741,3.0,882590420
325,700,4.0,879876141
69,495,4.0,884064545
376,218,3.0,891299078
738,96,5.0,886959115
450,335,4.0,879012811
654,502,3.0,887523477
388,791,4.0,880088115
95,194,5.0,884403159
697,384,4.0,886367366
693,199,4.0,875726968
713,280,3.0,892777651
233,565,2.0,892335108
289,217,2.0,880475542
534,639,3.0,879618742
815,677,4.0,891710837
392,904,3.0,887742851
845,171,4.0,883949834
773,794,1.0,888555864
302,563,1.0,879485447
660,178,4.0,876014125
422,507,4.0,891395394
182,256,2.0,891464558
408,537,3.0,881104756
861,657,5.0,879304526
740,233,4.0,891455545
245,367,1.0,884924813
233,581,4.0,892334883
628,308,3.0,880116240
866,175,3.0,880079094
322,466,5.0,878740017
253,661,4.0,887347350
703,428,4.0,891397366
937,290,4.0,891356594
485,1378,3.0,879874515
918,256,4.0,875288848
180,885,1.0,878961623
144,889,2.0,885557505
405,465,4.0,879446228
762,170,3.0,878915015
554,325,4.0,879962096
553,171,5.0,876550372
292,940,2.0,888907407
507,1066,4.0,883767665
83,63,5.0,883450066
57,380,4.0,890321652
681,1230,2.0,888522612
407,688,3.0,889680045
786,903,3.0,888979182
641,727,4.0,886131674
828,312,4.0,891204191
392,585,3.0,889731040
184,177,4.0,883524364
302,247,2.0,879544680
536,115,3.0,886029841
416,1089,3.0,879649577
392,107,2.0,887744658
142,346,5.0,888407741
396,337,4.0,882839517
863,541,4.0,888892841
302,171,5.0,879467413
763,410,3.0,876243668
824,180,4.0,880756224
141,332,5.0,888639968
354,306,4.0,879486422
649,442,5.0,891369982
92,865,2.0,888705780
930,125,4.0,891036463
696,875,3.0,882621595
69,526,4.0,884149852
435,868,4.0,887771722
781,1512,2.0,891499440
693,604,4.0,875727513
708,6,3.0,879846440
150,951,3.0,879528729
780,222,4.0,879634175
566,606,4.0,882426762
659,214,3.0,891199082
69,422,5.0,884066910
540,303,4.0,883864207
642,131,5.0,891448265
9,222,5.0,877888545
631,482,5.0,879459738
465,681,1.0,890282957
605,183,5.0,880924790
824,1033,4.0,881185343
250,684,4.0,886272585
931,192,3.0,891250142
274,303,3.0,876197368
654,274,4.0,887425845
531,147,5.0,888817717
920,928,1.0,879380142
415,391,5.0,893213444
600,507,4.0,876346964
663,11,5.0,876524699
451,63,4.0,875266518
797,209,4.0,875743410
386,171,4.0,886480206
729,874,2.0,880310201
413,885,4.0,884999286
535,142,5.0,882360425
850,552,4.0,875731225
487,661,4.0,891294896
346,355,5.0,881654134
55,236,5.0,892679540
298,1118,4.0,889502727
331,930,2.0,888360532
13,221,4.0,876965061
184,204,3.0,883524320
753,476,5.0,879451775
428,725,2.0,882386751
545,348,4.0,885141260
757,390,3.0,881980386
641,366,5.0,885605866
427,285,3.0,885943980
889,666,2.0,882404652
551,117,3.0,879222520
494,401,3.0,888635050
12,448,4.0,882398385
174,171,5.0,877107339
76,126,2.0,884732927
740,6,3.0,891040277
6,213,5.0,891352384
391,872,3.0,891037851
869,20,3.0,876319159
748,327,4.0,878846422
880,6,4.0,876536164
697,95,4.0,886366515
670,848,3.0,884036050
292,158,3.0,888907674
471,1052,4.0,875982397
338,342,3.0,891031800
795,44,3.0,892675605
863,1134,3.0,888890594
698,318,3.0,883279146
637,221,4.0,876694787
42,549,3.0,883956040
268,231,1.0,891450817
559,110,3.0,879976731
63,160,3.0,889739779
214,22,3.0,891436048
94,421,2.0,888956665
917,854,5.0,891987497
93,21,4.0,885872758
631,401,3.0,879458725
404,756,1.0,885549095
900,497,4.0,877131990
153,142,3.0,879139003
526,278,4.0,879456438
416,138,3.0,879648707
197,401,3.0,884209147
853,1046,1.0,882812906
415,431,2.0,878879861
850,1088,3.0,875730418
448,380,4.0,880410777
689,430,2.0,881179856
188,275,3.0,893264300
320,211,3.0,879440342
159,762,4.0,876768025
255,738,5.0,882165135
75,1157,4.0,875028190
210,461,4.0,879460096
436,167,3.0,881002161
93,942,3.0,891722338
215,422,4.0,881432467
191,254,2.0,881367505
785,3,4.0,882844294
454,677,3.0,878585344
293,254,3.0,889241958
14,330,3.0,879455166
405,167,3.0,879445642
278,658,5.0,877756699
773,946,2.0,888557276
642,596,2.0,891446301
814,251,2.0,884267891
869,201,3.0,879714181
127,741,3.0,879967197
61,604,3.0,879375364
853,1282,2.0,882813047
326,10,4.0,887745303
362,143,4.0,891494865
747,424,4.0,879454773
693,1125,5.0,875727449
626,178,5.0,879530536
693,14,4.0,875728842
57,209,4.0,884305042
503,447,5.0,887840134
94,7,5.0,879198262
292,1010,3.0,888905146
614,99,3.0,879448693
487,180,4.0,891376029
895,69,4.0,887160086
483,577,3.0,891195444
413,293,2.0,884999128
649,1034,2.0,891389132
268,273,1.0,891450901
143,250,4.0,888103929
406,264,3.0,876344062
889,49,5.0,882405807
739,872,2.0,879522872
48,94,2.0,888067031
724,263,1.0,876103811
20,874,4.0,874951005
304,47,5.0,886323591
654,1283,2.0,887477511
848,196,5.0,879695782
151,233,4.0,882474970
881,691,4.0,879867631
590,434,4.0,891031724
192,93,3.0,889127592
621,161,3.0,882670389
406,1040,3.0,876345492
623,533,3.0,879792358
666,693,4.0,891034730
703,209,4.0,891397112
180,283,2.0,878962996
594,234,3.0,886921392
691,207,4.0,876953340
457,75,4.0,886398121
706,653,4.0,880061578
824,514,4.0,880756076
891,402,3.0,886610372
106,268,5.0,891264267
478,669,3.0,879461530
502,451,1.0,879454950
373,456,1.0,880392626
420,126,4.0,892241624
626,240,4.0,879531397
647,618,3.0,882211301
338,88,5.0,891033416
586,260,3.0,892871438
118,844,4.0,886176922
167,272,4.0,884287509
552,513,3.0,879948695
814,202,4.0,878696650
93,685,4.0,891720540
444,294,1.0,891199843
404,171,5.0,885545111
322,21,5.0,878739743
558,520,2.0,891033911
244,595,4.0,888513361
392,392,3.0,889731064
441,233,4.0,883389983
289,567,3.0,880474716
285,1501,2.0,877535499
101,1239,2.0,883748450
341,297,3.0,874984619
915,294,2.0,880843551
311,588,5.0,891698695
745,280,3.0,885075434
177,339,1.0,882823353
884,49,3.0,885712252
536,426,4.0,886030831
842,565,3.0,879444766
158,290,4.0,880485766
616,1315,1.0,883788511
657,922,3.0,875148059
665,590,2.0,880313604
404,439,1.0,885548330
64,110,4.0,879217375
21,116,4.0,878887869
513,473,5.0,875462689
541,237,4.0,886532706
553,377,4.0,876549808
327,193,3.0,885046976
291,482,5.0,881105442
255,202,4.0,882164867
71,1050,4.0,880035958
243,100,5.0,880603288
177,475,3.0,882824713
477,282,4.0,889388137
293,327,4.0,877818982
269,225,4.0,876956038
121,469,3.0,879270901
558,523,3.0,891035917
243,925,2.0,880609193
268,507,4.0,891446265
322,209,4.0,878739878
286,120,4.0,875334494
279,583,4.0,891701223
581,245,4.0,882961082
489,409,4.0,875428570
341,190,5.0,875319991
506,1015,5.0,889966088
839,462,5.0,891205287
233,600,3.0,892334765
847,461,5.0,887038634
269,420,5.0,876955633
458,274,4.0,879562859
550,175,4.0,892776876
180,1392,1.0,878961709
577,293,3.0,888957453
879,4,3.0,880241379
388,382,2.0,881384649
229,446,1.0,880485513
360,52,2.0,879441351
109,1217,3.0,886989473
243,711,3.0,880607925
193,158,3.0,879552401
681,778,3.0,888522754
157,176,4.0,880134407
158,1047,3.0,880557584
795,1118,4.0,892675528
661,92,5.0,880571006
343,121,1.0,886381985
544,0,5.0,879901359
828,128,4.0,881712252
286,844,5.0,875334587
455,213,4.0,881374586
186,650,5.0,879465566
526,654,3.0,879456464
536,1128,1.0,886030051
439,257,4.0,891547637
532,662,5.0,879191022
17,210,5.0,880131358
173,450,5.0,886513752
670,16,4.0,883546889
546,314,4.0,891282555
681,622,3.0,888523288
629,594,5.0,885667660
880,195,3.0,876538185
183,286,4.0,889908050
269,683,4.0,876955938
